timestamp,value,volume
2024-01-05,44145.11,48075.25327000
2024-01-06,43968.32,17835.06144000
2024-01-07,43929.02,23023.85080000
2024-01-08,46951.04,72814.57589000
2024-01-09,46110.00,69927.66617000
2024-01-10,46653.99,89911.41203000
2024-01-11,46339.16,87470.32960000
2024-01-12,42782.73,86327.93707000
2024-01-13,42847.99,36118.47464000
2024-01-14,41732.35,28228.40894000
2024-01-15,42511.10,40269.89303000
2024-01-16,43137.95,45045.74589000
2024-01-17,42776.10,33266.21388000
2024-01-18,41327.50,43907.51641000
2024-01-19,41659.03,48342.74559000
2024-01-20,41696.04,15923.99493000
2024-01-21,41580.33,11730.16301000
2024-01-22,39568.02,55426.19911000
2024-01-23,39897.60,57956.63351000
2024-01-24,40084.88,39293.82861000
2024-01-25,39961.09,31022.11853000
2024-01-26,41823.51,47384.96726000
2024-01-27,42120.63,16224.41667000
2024-01-28,42031.06,27294.99838000
2024-01-29,43302.70,31542.74207000
2024-01-30,42941.10,37619.24546000
2024-01-31,42580.00,39871.13688000
2024-02-01,43082.94,35231.04664000
2024-02-02,43200.00,29672.14418000
2024-02-03,43011.09,12033.40998000
2024-02-04,42582.88,17066.89404000
2024-02-05,42708.70,29467.75905000
2024-02-06,43098.95,24675.85433000
2024-02-07,44349.60,34392.59915000
2024-02-08,45288.65,45439.62231000
2024-02-09,47132.77,73503.48100000
2024-02-10,47751.09,24802.35936000
2024-02-11,48299.99,29958.80837000
2024-02-12,49917.27,59009.96705000
2024-02-13,49699.59,55551.56706000
2024-02-14,51795.17,57046.37401000
2024-02-15,51880.00,53816.03055000
2024-02-16,52124.11,37772.25318000
2024-02-17,51642.64,25674.00622000
2024-02-18,52137.67,21992.10363000
2024-02-19,51774.73,29534.99432000
2024-02-20,52258.82,49614.47318000
2024-02-21,51849.39,43079.40049000
2024-02-22,51288.42,35309.44574000
2024-02-23,50744.15,30545.79544000
2024-02-24,51568.22,16560.42110000
2024-02-25,51728.85,18721.63159000
2024-02-26,54476.47,51256.72199000
2024-02-27,57037.34,67194.98562000
2024-02-28,62432.10,118763.46984000
2024-02-29,61130.98,78425.07603000
2024-03-01,62387.90,47737.93473000
2024-03-02,61987.28,25534.73659000
2024-03-03,63113.97,28994.90903000
2024-03-04,68245.71,84835.16005000
2024-03-05,63724.01,132696.78130000
2024-03-06,66074.04,78738.85491000
2024-03-07,66823.17,53059.88690000
2024-03-08,68124.19,74261.93284200
2024-03-09,68313.27,19872.89743000
2024-03-10,68955.88,38404.66835000
2024-03-11,72078.10,75292.82572600
2024-03-12,71452.01,68783.54669100
2024-03-13,73072.41,52659.71164700
2024-03-14,71388.94,71757.62874600
2024-03-15,69499.85,103334.03546000
2024-03-16,65300.63,55926.95336000
2024-03-17,68393.48,49742.21589000
2024-03-18,67609.99,55691.08088000
2024-03-19,61937.40,101005.32487000
2024-03-20,67840.51,90420.58592000
2024-03-21,65501.27,53357.48002000
2024-03-22,63796.64,51482.37821000
2024-03-23,63990.01,26410.11409000
2024-03-24,67209.99,31395.78015000
2024-03-25,69880.01,53431.14486000
2024-03-26,69988.00,38934.38417000
2024-03-27,69469.99,49119.35685000
2024-03-28,70780.60,35439.03239000
2024-03-29,69850.54,25445.08353000
2024-03-30,69582.18,13644.61142000
2024-03-31,71280.01,19396.34433000
2024-04-01,69649.80,41445.32039000
2024-04-02,65463.99,71799.82793000
2024-04-03,65963.28,39887.21778000
2024-04-04,68487.79,41510.48453000
2024-04-05,67820.62,37915.23073000
2024-04-06,68896.00,20134.28919000
2024-04-07,69360.39,21534.74433000
2024-04-08,71620.00,45723.87624000
2024-04-09,69146.00,39293.90242000
2024-04-10,70631.08,42006.02377000
2024-04-11,70006.23,31917.25595000
2024-04-12,67116.52,56072.86229000
2024-04-13,63924.51,71395.22019000
2024-04-14,65661.84,61599.17818000
2024-04-15,63419.99,52389.53069000
2024-04-16,63793.39,53435.29331000
2024-04-17,61277.37,50610.54509000
2024-04-18,63470.08,43601.60918000
2024-04-19,63818.01,69774.30271000
2024-04-20,64940.59,23137.42975000
2024-04-21,64941.15,19316.42152000
2024-04-22,66819.32,31397.99371000
2024-04-23,66414.00,22599.90004000
2024-04-24,64289.59,33595.69637000
2024-04-25,64498.34,31341.46338000
2024-04-26,63770.01,27085.19346000
2024-04-27,63461.98,20933.06052000
2024-04-28,63118.62,16949.20005000
2024-04-29,63866.00,28150.22947000
2024-04-30,60672.00,54947.65535000
2024-05-01,58364.97,81166.46823000
2024-05-02,59060.61,47583.81961000
2024-05-03,62882.01,43628.40143000
2024-05-04,63892.04,24368.69282000
2024-05-05,64012.00,18526.75029000
2024-05-06,63165.19,34674.91949000
2024-05-07,62312.08,25598.79472000
2024-05-08,61193.03,26121.19004000
2024-05-09,63074.01,30660.80610000
2024-05-10,60799.99,36529.34025000
2024-05-11,60825.99,13374.56936000
2024-05-12,61483.99,12753.13236000
2024-05-13,62940.08,32733.41839000
2024-05-14,61577.49,29088.72041000
2024-05-15,66206.50,43559.74719000
2024-05-16,65235.21,31106.36710000
2024-05-17,67024.00,26292.23409000
2024-05-18,66915.20,14441.25774000
2024-05-19,66274.01,18025.30409000
2024-05-20,71446.62,50816.70110000
2024-05-21,70148.34,49607.43360000
2024-05-22,69166.62,27673.18026000
2024-05-23,67969.65,40513.17374000
2024-05-24,68549.99,28095.83664000
2024-05-25,69290.57,12130.39418000
2024-05-26,68507.67,11872.11797000
2024-05-27,69436.43,23136.92737000
2024-05-28,68398.39,32622.97042000
2024-05-29,67652.42,23159.83149000
2024-05-30,68352.17,28478.21840000
2024-05-31,67540.01,26690.32184000
2024-06-01,67766.85,8837.66133000
2024-06-02,67765.63,15426.32529000
2024-06-03,68809.90,29633.37400000
2024-06-04,70537.84,29619.78489000
2024-06-05,71108.00,28703.18082000
2024-06-06,70799.06,21842.00449000
2024-06-07,69355.60,35598.45045000
2024-06-08,69310.46,9773.82967000
2024-06-09,69648.14,9890.56709000
2024-06-10,69540.00,17122.66941000
2024-06-11,67314.24,41436.01588000
2024-06-12,68263.99,37175.32356000
2024-06-13,66773.01,29079.55571000
2024-06-14,66043.99,28408.18797000
2024-06-15,66228.25,11451.80242000
2024-06-16,66676.87,9392.52223000
2024-06-17,66504.33,27386.16851000
2024-06-18,65175.32,42350.10244000
2024-06-19,64974.37,20060.79576000
2024-06-20,64869.99,24265.29031000
2024-06-21,64143.56,25993.56442000
2024-06-22,64262.01,7308.95542000
2024-06-23,63210.01,8224.45447000
2024-06-24,60293.30,52161.35414000
2024-06-25,61806.01,31189.24361000
2024-06-26,60864.99,22485.66463000
2024-06-27,61706.47,18344.28631000
2024-06-28,60427.84,24821.19255000
2024-06-29,60986.68,11509.55904000
2024-06-30,62772.01,17326.30136000
2024-07-01,62899.99,24547.10538000
2024-07-02,62135.47,18573.11875000
2024-07-03,60208.58,32160.11127000
2024-07-04,57050.01,54568.77276000
2024-07-05,56628.79,81348.24756000
2024-07-06,58230.13,21651.31558000
2024-07-07,55857.81,19118.93918000
2024-07-08,56714.62,48090.20490000
2024-07-09,58050.00,27732.20788000
2024-07-10,57725.85,24951.73799000
2024-07-11,57339.89,29761.05735000
2024-07-12,57889.10,23652.45690000
2024-07-13,59204.02,15357.74519000
2024-07-14,60797.91,21178.33907000
2024-07-15,64724.14,38690.97820000
2024-07-16,65043.99,42530.52915000
2024-07-17,64087.99,29567.52954000
2024-07-18,63987.92,22568.72250000
2024-07-19,66660.00,35634.72739000
2024-07-20,67139.96,14386.92434000
2024-07-21,68165.34,21819.11191000
2024-07-22,67532.01,21451.04303000
2024-07-23,65936.01,31406.15316000
2024-07-24,65376.00,23082.56277000
2024-07-25,65799.95,35126.42934000
2024-07-26,67907.99,24244.36023000
2024-07-27,67896.50,31710.21921000
2024-07-28,68249.88,10868.69394000
2024-07-29,66784.69,36467.29633000
2024-07-30,66188.00,23132.25441000
2024-07-31,64628.00,22625.43905000
2024-08-01,65354.02,35542.26854000
2024-08-02,61498.33,38820.42937000
2024-08-03,60697.99,28034.71567000
2024-08-04,58161.00,31616.52003000
2024-08-05,54018.81,162065.59186000
2024-08-06,56022.01,55884.77676000
2024-08-07,55134.16,44269.37684000
2024-08-08,61685.99,48349.52949000
2024-08-09,60837.99,30972.48017000
2024-08-10,60923.51,9995.20621000
2024-08-11,58712.59,19189.84512000
2024-08-12,59346.64,37009.91743000
2024-08-13,60587.15,27858.95851000
2024-08-14,58683.39,28422.76326000
2024-08-15,57541.06,37686.17622000
2024-08-16,58874.60,27610.84344000
2024-08-17,59491.99,7721.72931000
2024-08-18,58427.35,13634.85717000
2024-08-19,59438.50,22809.31251000
2024-08-20,59013.80,31477.44548000
2024-08-21,61156.03,27983.64220000
2024-08-22,60375.84,21241.20588000
2024-08-23,64037.24,38118.07089000
2024-08-24,64157.01,15857.15616000
2024-08-25,64220.00,12305.47977000
2024-08-26,62834.00,19470.05276000
2024-08-27,59415.00,35135.94178000
2024-08-28,59034.90,36868.54275000
2024-08-29,59359.01,27020.90743000
2024-08-30,59123.99,28519.32195000
2024-08-31,58973.99,8798.40900000
2024-09-01,57301.86,20705.15741000
2024-09-02,59132.13,22895.01461000
2024-09-03,57487.73,22828.18447000
2024-09-04,57970.90,35560.82146000
2024-09-05,56180.00,27806.91413000
2024-09-06,53962.97,54447.76826000
2024-09-07,54160.86,16694.04774000
2024-09-08,54869.95,16274.14779000
2024-09-09,57042.00,32384.51737000
2024-09-10,57635.99,23626.78126000
2024-09-11,57338.00,33026.56757000
2024-09-12,58132.32,31074.40631000
2024-09-13,60498.00,29825.23333000
2024-09-14,59993.03,12137.90901000
2024-09-15,59132.00,13757.92361000
2024-09-16,58213.99,26477.56420000
2024-09-17,60313.99,33116.25878000
2024-09-18,61759.99,36087.02469000
2024-09-19,62947.99,34332.52608000
2024-09-20,63201.05,25466.37794000
2024-09-21,63348.96,8375.34608000
2024-09-22,63578.76,14242.19892000
2024-09-23,63339.99,24078.05287000
2024-09-24,64262.70,23185.04759000
2024-09-25,63152.01,17813.11168000
2024-09-26,65173.99,28373.30593000
2024-09-27,65769.95,22048.80487000
2024-09-28,65858.00,9127.23316000
2024-09-29,65602.01,8337.74111000
2024-09-30,63327.59,30011.08752000
2024-10-01,60805.78,43671.48108000
2024-10-02,60649.28,31534.70118000
2024-10-03,60752.71,26221.43472000
2024-10-04,62086.00,21294.65994000
2024-10-05,62058.00,7807.46141000
2024-10-06,62819.91,8906.86177000
2024-10-07,62224.00,25966.18520000
2024-10-08,62160.49,19702.22371000
2024-10-09,60636.02,20011.15684000
2024-10-10,60326.39,23967.92481000
2024-10-11,62540.00,23641.35209000
2024-10-12,63206.22,10911.30116000
2024-10-13,62870.02,11909.21995000
2024-10-14,66083.99,37669.95222000
2024-10-15,67074.14,43683.95423000
2024-10-16,67620.01,29938.25544000
2024-10-17,67421.78,25328.22861000
2024-10-18,68428.00,28725.63500000
2024-10-19,68378.00,8193.66737000
2024-10-20,69031.99,12442.47378000
2024-10-21,67377.50,31374.42184000
2024-10-22,67426.00,24598.96268000
2024-10-23,66668.65,25530.24070000
2024-10-24,68198.28,22589.83877000
2024-10-25,66698.33,34479.71125000
2024-10-26,67092.76,11842.90770000
2024-10-27,68021.70,8653.19592000
2024-10-28,69962.21,29046.75459000
2024-10-29,72736.42,50128.60594000
2024-10-30,72344.74,26885.99056000
2024-10-31,70292.01,29352.10297000
2024-11-01,69496.01,38301.86755000
2024-11-02,69374.74,10521.67243000
2024-11-03,68775.99,24995.70243000
2024-11-04,67850.01,29800.39187000
2024-11-05,69372.01,33355.06888000
2024-11-06,75571.99,104126.99478700
2024-11-07,75857.89,44869.42234500
2024-11-08,76509.78,36521.09958300
2024-11-09,76677.46,16942.07915000
2024-11-10,80370.01,61830.10043500
2024-11-11,88647.99,82323.66577600
2024-11-12,87952.01,97299.88791100
2024-11-13,90375.20,86763.85412700
2024-11-14,87325.59,56729.51086000
2024-11-15,91032.07,47927.95068000
2024-11-16,90586.92,22717.87689000
2024-11-17,89855.99,23867.55609000
2024-11-18,90464.08,46545.03448000
2024-11-19,92310.79,43660.04682000
2024-11-20,94286.56,42203.19871200
2024-11-21,98317.12,69228.36047700
2024-11-22,98892.00,46189.30924300
2024-11-23,97672.40,24757.84367000
2024-11-24,97900.04,31200.97838000
2024-11-25,93010.01,50847.45096000
2024-11-26,91965.16,57858.73138000
2024-11-27,95863.11,41153.42734000
2024-11-28,95643.98,28814.54357000
2024-11-29,97460.00,27701.78231000
2024-11-30,96407.99,14503.83306000
2024-12-01,97185.18,16938.60452000
2024-12-02,95840.62,37958.66981000
2024-12-03,95849.69,35827.32283000
2024-12-04,98587.32,43850.53728000
2024-12-05,96945.63,109921.72966200
2024-12-06,99740.84,45049.53310000
2024-12-07,99831.99,14931.94590000
2024-12-08,101109.59,14612.99688000
2024-12-09,97276.47,53949.11595000
2024-12-10,96593.00,51708.68933000
2024-12-11,101125.00,37753.78291000
2024-12-12,100004.29,29232.08745000
2024-12-13,101424.25,21904.03923000
2024-12-14,101420.00,14191.70326000
2024-12-15,104463.99,22228.92177500
2024-12-16,106058.66,41302.40274000
2024-12-17,106133.74,29064.93646600
2024-12-18,100204.01,50307.99755000
2024-12-19,97461.86,55147.39800000
2024-12-20,97805.44,62884.13570000
2024-12-21,97291.99,23483.54143000
2024-12-22,95186.27,19353.83036000
2024-12-23,94881.47,32810.76703000
2024-12-24,98663.58,23674.22488000
2024-12-25,99429.60,14474.16510000
2024-12-26,95791.60,21192.36727000
2024-12-27,94299.03,26501.26429000
2024-12-28,95300.00,8385.89290000
2024-12-29,93738.20,13576.00578000
2024-12-30,92792.05,27619.42250000
2024-12-31,93576.00,19612.03389000
2025-01-01,94591.79,10373.32613000
2025-01-02,96984.79,21970.48948000
2025-01-03,98174.18,15253.82936000
2025-01-04,98220.50,8990.05651000
2025-01-05,98363.61,8095.63723000
2025-01-06,102235.60,25263.43375000
2025-01-07,96954.61,32059.87537000
2025-01-08,95060.61,33704.67894000
2025-01-09,92552.49,34544.83685000
2025-01-10,94726.11,31482.86424000
2025-01-11,94599.99,7047.90430000
2025-01-12,94545.06,8606.86622000
2025-01-13,94536.10,42619.56423000
2025-01-14,96560.86,27846.61753000
2025-01-15,100497.35,30509.99179000
2025-01-16,99987.30,27832.85317000
2025-01-17,104077.48,39171.85292000
2025-01-18,104556.23,24307.82998000
2025-01-19,101331.57,43397.28298000
2025-01-20,102260.01,89529.23173200
2025-01-21,106143.82,45941.02002000
2025-01-22,103706.66,22248.69254000
2025-01-23,103910.34,53953.12031000
2025-01-24,104870.50,23609.24017000
2025-01-25,104746.85,9068.32377000
2025-01-26,102620.00,9812.51238000
2025-01-27,102082.83,50758.13410000
2025-01-28,101335.52,22022.05765000
2025-01-29,103733.24,23155.35802000
2025-01-30,104722.94,19374.07472000
2025-01-31,102429.56,21983.18193000
2025-02-01,100635.65,12290.95747000
2025-02-02,97700.59,34619.49939000
2025-02-03,101328.52,75164.73850000
2025-02-04,97763.13,40267.98697000
2025-02-05,96612.43,26233.30444000
2025-02-06,96554.35,23515.20405000
2025-02-07,96506.80,31794.22065000
2025-02-08,96444.74,10147.24294000
2025-02-09,96462.75,14120.91613000
2025-02-10,97430.82,20572.87537000
2025-02-11,95778.20,18647.76379000
2025-02-12,97869.99,29151.16625000
2025-02-13,96608.14,19921.77616000
2025-02-14,97500.48,18173.02646000
2025-02-15,97569.66,7349.37683000
2025-02-16,96118.12,8191.42490000
2025-02-17,95780.00,16492.04510000
2025-02-18,95671.74,23368.19471000
2025-02-19,96644.37,16438.50954000
2025-02-20,98305.00,17057.39177000
2025-02-21,96181.98,32249.28140000
2025-02-22,96551.01,11268.17708000
2025-02-23,96258.00,10884.84913000
2025-02-24,91552.88,31550.10299000
2025-02-25,88680.40,78333.11111000
2025-02-26,84250.09,56893.54409000
2025-02-27,84708.58,42505.45439000
2025-02-28,84349.94,83648.03969000
2025-03-01,86064.53,25785.05464000
2025-03-02,94270.00,54889.09045000
2025-03-03,86220.61,59171.10218000
2025-03-04,87281.98,55609.10706000
2025-03-05,90606.01,38264.01163000
2025-03-06,89931.89,34342.44902000
2025-03-07,86801.75,57980.35713000
2025-03-08,86222.45,12989.23054000
2025-03-09,80734.37,26115.39345000
2025-03-10,78595.86,47633.38405000
2025-03-11,82932.99,48770.06853000
2025-03-12,83680.12,31933.98600000
2025-03-13,81115.78,27546.27412000
2025-03-14,83983.20,26858.52755000
2025-03-15,84338.44,11324.73320000
2025-03-16,82574.53,17596.12531000
2025-03-17,84010.03,17214.74358000
2025-03-18,82715.03,17610.89883000
2025-03-19,86845.94,28151.05374000
2025-03-20,84223.39,22090.30463000
2025-03-21,84088.79,11956.97443000
2025-03-22,83840.59,5420.22114000
2025-03-23,86082.50,8461.97813000
2025-03-24,87498.16,30115.62111000
2025-03-25,87392.87,22643.25248000
2025-03-26,86909.17,18408.78485000
2025-03-27,87232.01,17098.03897000
2025-03-28,84424.38,27182.73169000
2025-03-29,82648.54,11696.39864000
2025-03-30,82389.99,9864.49508000
2025-03-31,82550.01,20569.13885000
2025-04-01,85158.34,20190.39697000
2025-04-02,82516.29,39931.45700000
2025-04-03,83213.09,27337.84135000
2025-04-04,83889.87,32915.53976000
2025-04-05,83537.99,9360.40468000
2025-04-06,78430.00,27942.71436000
2025-04-07,79163.24,78387.53089000
2025-04-08,76322.42,35317.32063000
2025-04-09,82615.22,75488.28772000
2025-04-10,79607.30,33284.80718000
2025-04-11,83423.84,34435.43797000
2025-04-12,85276.90,18470.74437000
2025-04-13,83760.00,24680.04181000
2025-04-14,84591.58,28659.09348000
2025-04-15,83643.99,20910.99528000
2025-04-16,84030.38,20867.24519000
2025-04-17,84947.91,13728.84772000
2025-04-18,84474.69,6529.96315000
2025-04-19,85077.01,9666.58153000
2025-04-20,85179.24,8091.67725000
2025-04-21,87516.23,31773.37262000
2025-04-22,93442.99,43872.74705000
2025-04-23,93691.08,27404.16808000
2025-04-24,93980.47,19497.06071000
2025-04-25,94638.68,27500.66648000
2025-04-26,94628.00,9415.06875000
2025-04-27,93749.30,11162.84100000
2025-04-28,95011.18,22157.53351000
2025-04-29,94256.82,16955.34020000
2025-04-30,94172.00,17661.27510000
2025-05-01,96489.91,21380.45343000
2025-05-02,96887.14,14905.74811000
2025-05-03,95856.42,9723.34838000
2025-05-04,94277.62,11036.38342000
2025-05-05,94733.68,17251.18189000
2025-05-06,96834.02,16122.64513000
2025-05-07,97030.50,16644.83854000
2025-05-08,103261.60,34962.02847000
2025-05-09,102971.99,27617.39907000
2025-05-10,104809.53,15324.78611000
2025-05-11,104118.00,17987.12197000
2025-05-12,102791.32,31272.77792000
2025-05-13,104103.72,21253.42409000
2025-05-14,103507.82,16452.90810000
2025-05-15,103763.71,17998.98604000
2025-05-16,103463.90,15683.88024000
2025-05-17,103126.65,11250.89622000
2025-05-18,106454.26,21599.98726000
2025-05-19,105573.74,30260.03524000
2025-05-20,106849.99,23705.48275000
2025-05-21,109643.99,45531.04034500
2025-05-22,111696.21,31630.77313000
2025-05-23,107318.30,31737.72309000
2025-05-24,107761.91,16782.53129000
2025-05-25,109004.19,17710.04695000
2025-05-26,109434.79,14649.11593000
2025-05-27,108938.17,21276.65635000
2025-05-28,107781.78,15633.78829000
2025-05-29,105589.75,19834.70116000
2025-05-30,103985.48,23706.49799000
2025-05-31,104591.88,11289.35922000
2025-06-01,105642.93,9709.70006000
2025-06-02,105857.99,13453.98813000
2025-06-03,105376.89,13259.52634000
2025-06-04,104696.86,14034.89482000
2025-06-05,101508.68,22321.50154000
2025-06-06,104288.44,15839.07385000
2025-06-07,105552.15,8344.93206000
2025-06-08,105734.00,8048.06305000
2025-06-09,110263.02,19975.37451000
2025-06-10,110274.39,17071.82839000
2025-06-11,108645.12,13115.91638000
2025-06-12,105671.73,17778.67218000
2025-06-13,106066.59,26180.81734000
2025-06-14,105414.64,8798.93969000
2025-06-15,105594.01,7164.20047000
2025-06-16,106794.53,14922.66540000
2025-06-17,104551.17,17866.33025000
2025-06-18,104886.78,13968.64167000
2025-06-19,104658.59,7678.60737000
2025-06-20,103297.99,16419.06283000
2025-06-21,102120.01,11154.21332000
2025-06-22,100963.87,28746.41072000
2025-06-23,105333.93,27666.50609000
2025-06-24,106083.00,14651.69335000
2025-06-25,107340.58,16701.15551000
2025-06-26,106947.06,10573.27279000
2025-06-27,107047.59,12232.44042000
2025-06-28,107296.79,3282.17352000
2025-06-29,108356.93,6831.73640000
2025-06-30,107146.50,9754.12491000
2025-07-01,105681.14,10505.62437000
2025-07-02,108849.60,17691.89592000
2025-07-03,109584.78,13047.08225000
2025-07-04,107984.24,11793.86615000
2025-07-05,108198.12,3736.97570000
2025-07-06,109203.84,6447.60700000
2025-07-07,108262.94,9405.37601000
2025-07-08,108922.98,9216.02080000
2025-07-09,111233.99,17282.28650000
2025-07-10,116010.00,24883.45066500
2025-07-11,117527.66,25873.52114800
2025-07-12,117420.00,8446.60437000
2025-07-13,119086.64,9550.79294700
2025-07-14,119841.18,27269.34887700
2025-07-15,117758.09,32018.46083000
2025-07-16,118630.43,17039.90851000
2025-07-17,119177.56,15728.57651000
2025-07-18,117924.84,19924.66266000
2025-07-19,117840.00,6635.80306000
2025-07-20,117265.12,12962.92889000
2025-07-21,117380.36,17107.33128000
2025-07-22,119954.42,20959.12973000
2025-07-23,118755.99,14558.75083000
2025-07-24,118340.99,15806.89043000
2025-07-25,117614.31,38406.34873000
2025-07-26,117919.99,6991.67206000
2025-07-27,119415.55,9328.30919000
2025-07-28,118062.32,13961.74754000
2025-07-29,117950.76,15137.93445000
2025-07-30,117840.30,15586.73631000
2025-07-31,115764.08,17010.00730000
2025-08-01,113297.93,24487.10206000
2025-08-02,112546.35,11507.33428000
2025-08-03,114208.80,7397.76046000
2025-08-04,115055.03,9667.67916000
2025-08-05,114129.75,12042.79078000
2025-08-06,114992.27,9761.15318000
2025-08-07,117472.01,13468.56263000
2025-08-08,116674.74,10045.31278000
2025-08-09,116462.25,9514.13144000
2025-08-10,119294.01,14322.77073000
2025-08-11,118686.00,26494.33429000
2025-08-12,120134.08,16720.10893000
2025-08-13,123306.43,23210.07102000
2025-08-14,118295.09,27980.94758600
2025-08-15,117342.05,13623.33874000
2025-08-16,117380.66,6393.68117000
2025-08-17,117405.01,5898.64192000
2025-08-18,116227.05,17745.93954000
2025-08-19,112872.94,18065.47424000
2025-08-20,114271.24,15636.34194000
2025-08-21,112500.00,10839.69235000
2025-08-22,116935.99,23128.09037000
2025-08-23,115438.05,11329.36197000
2025-08-24,113493.59,21175.98462000
2025-08-25,110111.98,25182.79379000
2025-08-26,111763.22,18452.43877000
2025-08-27,111262.01,13392.60875000
2025-08-28,112566.90,11104.27744000
2025-08-29,108377.40,22580.31045000
2025-08-30,108816.33,10708.39159000
2025-08-31,108246.35,9489.51596000
2025-09-01,109237.42,16053.60219000
2025-09-02,111240.01,18510.28756000
2025-09-03,111705.71,11773.72084000
2025-09-04,110730.87,12203.13536000
2025-09-05,110659.99,21587.40888000
2025-09-06,110187.97,5000.29897000
2025-09-07,111137.34,5681.29944000
2025-09-08,112065.23,11582.40211000
2025-09-09,111546.39,15379.28248000
2025-09-10,113960.00,17517.41823000
2025-09-11,115482.69,13676.73119000
2025-09-12,116029.42,15324.10719000
2025-09-13,115918.29,8269.40394000
2025-09-14,115268.01,6707.60197000
2025-09-15,115349.71,13212.51149000
2025-09-16,116788.96,10926.90940000
2025-09-17,116447.59,16754.24540000
2025-09-18,117073.53,11657.23365000
2025-09-19,115632.38,8992.09065000
2025-09-20,115685.63,4674.92752000
2025-09-21,115232.29,4511.52219000
2025-09-22,112650.99,20781.71356000
2025-09-23,111998.80,12301.32030000
2025-09-24,113307.00,12369.25967000
2025-09-25,108994.49,21231.14957000
2025-09-26,109643.46,14243.01591000
2025-09-27,109635.85,5501.78643000
2025-09-28,112163.95,7542.33160000
2025-09-29,114311.96,15541.12005000
2025-09-30,114048.93,15044.15633000
2025-10-01,118594.99,20036.39516000
2025-10-02,120529.35,19670.83503000
2025-10-03,122232.00,23936.32800000
2025-10-04,122391.00,8208.16678000
2025-10-05,123482.31,22043.09755300
2025-10-06,124658.54,19494.62879300
2025-10-07,121332.95,21633.99385000
2025-10-08,123306.00,17012.61800000
2025-10-09,121662.40,21559.36007000
2025-10-10,112774.50,64171.93927000
2025-10-11,110644.40,35448.51652000
2025-10-12,114958.80,32255.30272000
2025-10-13,115166.00,22557.24033000
2025-10-14,113028.14,31870.32974000
2025-10-15,110763.28,22986.48811000
2025-10-16,108194.28,29857.17252000
2025-10-17,106431.68,37920.66838000
2025-10-18,107185.01,11123.18766000
2025-10-19,108642.78,15480.66423000
2025-10-20,110532.09,19193.44160000
2025-10-21,108297.67,37228.01659000
2025-10-22,107567.44,28610.78451000
2025-10-23,110078.18,17573.09294000
2025-10-24,111004.89,15005.16913000
2025-10-25,111646.27,6407.96864000
2025-10-26,114559.40,13454.47737000
2025-10-27,114107.65,21450.23241000
2025-10-28,112898.45,15523.42257000
2025-10-29,110021.29,21079.71376000
2025-10-30,108322.88,25988.82838000
2025-10-31,109608.01,21518.20439000
2025-11-01,110098.10,7378.50431000
2025-11-02,110540.68,12107.00087000
2025-11-03,106583.04,28681.18779000
2025-11-04,101497.22,50534.87376000
2025-11-05,103885.16,33778.77571000
2025-11-06,101346.04,25814.62139000
2025-11-07,103339.08,32059.50942000
2025-11-08,102312.94,12390.77985000
2025-11-09,104722.96,16338.97096000
2025-11-10,106011.13,22682.25673000
2025-11-11,103058.99,24196.50718000
2025-11-12,101654.37,20457.63906000
2025-11-13,99692.02,36198.50771000
2025-11-14,94594.00,47288.14481000
2025-11-15,95596.24,15110.89391000
2025-11-16,94261.44,23889.40510000
2025-11-17,92215.14,39218.59806000
2025-11-18,92960.83,39835.14769000
2025-11-19,91554.96,32286.63760000
2025-11-20,86637.23,39733.19073000
2025-11-21,85129.43,72256.12679000
2025-11-22,84739.74,14193.93263000
2025-11-23,86830.00,19734.46418000
2025-11-24,88300.01,24663.12795000
2025-11-25,87369.96,19567.04110000
2025-11-26,90484.02,21675.82239000
2025-11-27,91333.95,16833.50932000
2025-11-28,90890.70,18830.86012000
2025-11-29,90802.44,7429.88291000
2025-11-30,90360.00,9687.74175000
2025-12-01,86286.01,34509.01227000
2025-12-02,91277.88,28210.22732000
2025-12-03,93429.95,25712.52585000
2025-12-04,92078.06,19803.94059000
2025-12-05,89330.04,19792.97218000
2025-12-06,89236.79,8409.50016000
2025-12-07,90395.31,13021.11185000
2025-12-08,90634.34,15793.63887000
2025-12-09,92678.80,21240.43014000
2025-12-10,92015.37,18998.68083000
2025-12-11,92513.38,19972.58758000
2025-12-12,90268.42,16679.19169000
2025-12-13,90240.01,5895.70788000
2025-12-14,88172.17,9416.94004000
2025-12-15,86432.08,19778.69190000
2025-12-16,87863.42,18456.05017000
2025-12-17,86243.22,19834.11729000
2025-12-18,85516.41,25405.41763000
2025-12-19,88136.94,21256.65004000
2025-12-20,88360.90,5123.13194000
2025-12-21,88658.86,7132.87258000
2025-12-22,88620.79,14673.21970000
2025-12-23,87486.00,13910.32904000
2025-12-24,87669.45,9140.84320000
2025-12-25,87225.27,7096.58235000
2025-12-26,87369.56,18344.61505000
2025-12-27,87877.01,4469.55156000
2025-12-28,87952.71,4446.29285000
2025-12-29,87237.13,19894.98575000
2025-12-30,88485.49,13105.91001000
2025-12-31,87648.22,11558.62047000
2026-01-01,88839.04,6279.57133000
2026-01-02,89995.13,17396.97301000
2026-01-03,90628.01,7057.46716000
2026-01-04,91529.73,10426.52970000
2026-01-05,93859.71,20673.59584000
2026-01-06,93747.97,18546.41829000
2026-01-07,91364.16,14276.49025000
2026-01-08,91099.99,16132.79117000
2026-01-09,90641.28,15590.27939000
